passenger_id,passenger_name,signup_date,total_rides,total_spent,rating
5718,Aaryahi Devi,1/26/2023,48,993.7,4.01
5719,Onkar Tandon,9/23/2022,37,1849.64,4.21
5720,Lavanya Dugar,10/15/2022,29,395.39,3.84
5721,Kabir Edwin,10/5/2022,56,1961.29,3.02
5722,Aniruddh Bakshi,5/28/2023,99,742.2,4.56
5723,Prisha Randhawa,3/30/2023,12,635.58,3.93
5724,Chirag Bajwa,2/25/2023,15,260.17,4.58
5725,Tushar Khanna,11/7/2022,66,586.37,4.18
5726,Emir Bahl,3/1/2023,47,480.41,4.99
5727,Mahika Mahal,6/8/2023,55,680.95,3.92
5728,Nirvi Agate,12/27/2022,48,1040.97,4.32
5729,Parinaaz Chana,11/22/2022,33,1542.35,4.58
5730,Anika Sani,5/4/2023,10,856.58,4.26
5731,Raunak Virk,1/23/2023,33,711.22,3.39
5732,Anika Mander,5/20/2023,96,1941.17,4.71
5733,Anaya Sur,9/24/2022,94,323.21,4.71
5734,Dhanuk Venkatesh,4/19/2023,76,525,3.28
5735,Elakshi Loke,9/2/2022,42,993.61,3.31
5736,Vaibhav Chatterjee,4/8/2023,46,120.01,4.3
5737,Shanaya Sagar,11/17/2022,97,263.76,3.02
5738,Nirvaan Kapadia,12/28/2022,54,1733.52,3.37
5739,Advik Iyengar,4/16/2023,47,1269.22,4.46
5740,Drishya Gara,1/30/2023,37,1241.16,4.2
5741,Jayan Kara,1/10/2023,65,1346.42,3.21
5742,Jhanvi Grewal,11/27/2022,80,1241.88,4.48
5743,Aniruddh Sarkar,4/24/2023,30,988.76,3.41
5744,Gokul Ram,4/30/2023,26,854.55,3.19
5745,Sana Goyal,6/26/2023,72,257.21,3.29
5746,Himmat Gupta,8/29/2022,83,270.15,4.3
5747,Raghav Bala,4/30/2023,44,1782.99,3.78
5748,Farhan Kurian,5/16/2023,24,852.61,4.95
5749,Sara Agarwal,1/25/2023,70,835.87,4.94
5750,Nakul Bal,11/3/2022,87,128.47,4.25
5751,Vivaan Chatterjee,3/27/2023,48,550.7,3.4
5752,Ojas Majumdar,3/10/2023,45,897.32,4.38
5753,Jayesh Khatri,5/24/2023,69,1588.08,4.54
5754,Aayush Sarraf,5/28/2023,43,1448.78,3.1
5755,Urvi Ganesh,9/18/2022,81,1459.05,3.57
5756,Parinaaz Magar,7/1/2023,22,771.92,3.49
5757,Gatik Barad,9/9/2022,99,1020.83,4.81
5758,Jivika Krishna,4/12/2023,57,1633.58,3.08
5759,Saksham Khosla,10/24/2022,58,667.21,4.49
5760,Zaina Kala,1/10/2023,28,1877.05,4.65
5761,Rati Kant,6/27/2023,38,1752.92,4.54
5762,Aaryahi Dara,8/20/2022,80,1656.08,4.06
5763,Ela Keer,9/24/2022,44,331.44,4.91
5764,Reyansh Manne,7/3/2023,43,826.98,3.95
5765,Prerak Kanda,2/19/2023,16,1266.84,3.2
5766,Dishani Sha,12/15/2022,70,1289.73,4.85
5767,Samaira Lall,3/15/2023,88,182.98,4.29
5768,Charvi Doctor,9/13/2022,16,277.27,4.02
5769,Elakshi Sathe,9/21/2022,19,1316.8,4.27
5770,Fateh Gupta,7/9/2023,68,873.45,3.99
5771,Dhanush Yadav,1/9/2023,86,211.67,3.98
5772,Kashvi Bhavsar,11/4/2022,89,1688.99,3.03
5773,Mahika Sha,12/12/2022,21,1969.97,4.85
5774,Zain Dave,6/13/2023,12,1879.3,4.42
5775,Dharmajan Sood,3/4/2023,46,467.8,4.52
5776,Chirag Soman,12/21/2022,32,1738.07,4.66
5777,Divit Batra,12/1/2022,61,1830.02,4.13
5778,Vihaan Dutta,11/26/2022,90,680.07,4.77
5779,Ayesha Madan,3/28/2023,13,1006.29,3.37
5780,Anahi Bali,8/31/2022,35,1612.33,3.14
5781,Madhup Rama,1/24/2023,64,493.23,4.59
5782,Neelofar Kalla,11/9/2022,75,1026.08,4.13
5783,Seher Sheth,3/17/2023,97,792.66,3.01
5784,Prisha Kashyap,3/19/2023,88,566.65,4.97
5785,Charvi Dar,12/29/2022,20,1883.51,4.34
5786,Taran Barad,8/28/2022,21,1000.41,3.33
5787,Ishita Choudhury,11/6/2022,99,1475.76,3.67
5788,Yakshit Krishnamurthy,10/28/2022,44,1243.64,3.08
5789,Anay Thakkar,7/2/2023,88,574.91,4.79
5790,Pari Mani,8/28/2022,65,183.53,4.32
5791,Inaaya  Sha,1/23/2023,57,871.71,4.41
5792,Veer Sankar,12/27/2022,76,1465.41,3.03
5793,Pari Kara,5/21/2023,19,1551.74,4.19
5794,Badal Ram,6/24/2023,40,1268.87,4.76
5795,Darshit Dhar,1/20/2023,99,1247.24,3.82
5796,Pihu Deshmukh,1/1/2023,37,1058.42,3.42
5797,Oorja Dora,12/9/2022,11,341.36,3.95
5798,Eshani Rattan,3/19/2023,68,536.56,3.46
5799,Tara Som,8/25/2022,11,1210.37,4.69
5800,Badal Kale,5/20/2023,93,316.38,3.3
5801,Hazel Gade,2/26/2023,67,728.08,3.71
5802,Bhavin Karan,5/14/2023,39,888.06,3.65
5803,Jayan Mane,3/24/2023,62,1309.53,3.74
5804,Ritvik Rattan,12/9/2022,42,381.95,4.02
5805,Kashvi Sridhar,2/8/2023,16,740.98,3.96
5806,Shalv Sane,6/12/2023,21,1829.41,4.34
5807,Elakshi Chaudhuri,3/23/2023,72,1926.87,3.92
5808,Advik Balay,3/23/2023,97,1870.78,4.88
5809,Piya Kohli,5/9/2023,57,1309.93,4.97
5810,Neysa Madan,9/26/2022,97,293.06,4.62
5811,Riaan Raju,4/6/2023,77,764.49,3.68
5812,Anvi Divan,8/14/2022,15,923.99,3.84
5813,Shayak Sahota,6/8/2023,85,820.44,3.44
5814,Inaaya  Gour,10/27/2022,79,227.03,3.11
5815,Tara Sehgal,3/7/2023,98,1538.24,3.84
5816,Romil Bhandari,8/13/2022,66,1587.82,4.83
5817,Ayesha Gara,12/18/2022,70,1834.28,3.48
5818,Madhup Kapadia,3/7/2023,97,1382.47,4.93
5819,Ayesha Lalla,3/20/2023,50,1047.86,4.02
5820,Jayan Kothari,12/26/2022,52,1682.3,4.54
5821,Aaina Bava,6/11/2023,88,500.72,3.6
5822,Vaibhav Randhawa,3/26/2023,92,554.12,4
5823,Arnav Aurora,3/24/2023,12,1295.31,3.13
5824,Kartik Din,1/18/2023,23,1262.46,3.02
5825,Mannat Sridhar,6/24/2023,24,283.25,3.9
5826,Ranbir Bali,2/26/2023,96,572.13,4.05
5827,Riaan Bath,3/27/2023,33,1938.56,4.77
5828,Nitara Vasa,8/21/2022,77,642.33,3.72
5829,Anya Gara,3/3/2023,73,1892.98,4.35
5830,Ehsaan Deshpande,9/18/2022,64,1352.12,4.21
5831,Parinaaz Kant,6/20/2023,83,720.26,4.45
5832,Sana Dutt,1/11/2023,19,1013.47,4.93
5833,Ira Sarkar,6/7/2023,51,1341.97,4.81
5834,Myra Kari,11/11/2022,98,771.07,3.78
5835,Farhan Badal,6/30/2023,58,888.99,4.07
5836,Suhana Kamdar,9/4/2022,97,591.25,4.21
5837,Neysa Majumdar,10/20/2022,57,1517.64,3.98
5838,Ira Divan,5/27/2023,38,1247.41,4.29
5839,Myra Sami,8/28/2022,73,787.21,3.87
5840,Fateh Singh,10/27/2022,59,1167.13,3.15
5841,Anika Dar,3/13/2023,84,962.75,4.34
5842,Eva Borah,6/30/2023,29,1671.5,4.05
5843,Azad Ben,2/9/2023,32,719.25,4.21
5844,Inaaya  Karnik,9/12/2022,57,1314.73,3.51
5845,Parinaaz Kadakia,6/7/2023,43,865.44,3.16
5846,Hiran Saini,4/15/2023,80,1935.43,3.64
5847,Farhan Rege,7/11/2023,30,1265.74,4.16
5848,Advika Kulkarni,12/23/2022,41,1558.2,3.99
5849,Dhanuk Dani,5/16/2023,50,1348.61,4.15
5850,Rhea Majumdar,6/26/2023,47,1735.81,3.95
5851,Charvi Banerjee,5/17/2023,59,1066.27,3.15
5852,Ivana Rajagopal,8/18/2022,54,1345.78,3.77
5853,Lavanya Bassi,1/29/2023,13,1532.65,3.3
5854,Sumer Bassi,2/3/2023,79,533.93,3.29
5855,Vanya Hayer,10/9/2022,78,1053.72,4.38
5856,Vritika Keer,9/7/2022,91,949.69,3.33
5857,Shray Bhasin,9/26/2022,47,1975.75,4.51
5858,Anahita Tailor,4/9/2023,69,187.88,3.49
5859,Kimaya Gera,9/17/2022,76,1592.39,4.86
5860,Aradhya Bhavsar,7/2/2023,65,1129.38,3.68
5861,Ehsaan Sangha,1/18/2023,78,1479.59,3.85
5862,Gokul Mander,3/27/2023,91,977.6,3.13
5863,Saanvi Banerjee,8/30/2022,100,336.38,4.61
5864,Kiara Khanna,2/24/2023,73,1370.94,4.57
5865,Rasha Loke,1/28/2023,83,100.32,4.35
5866,Biju Grewal,9/12/2022,61,134.6,3.01
5867,Shalv Shere,8/29/2022,22,1952.18,3.35
5868,Kavya Gulati,9/16/2022,49,1807.22,4.7
5869,Kiara Bahl,8/21/2022,93,947.05,4.53
5870,Ritvik Seshadri,12/12/2022,90,1917.47,4.94
5871,Anvi Hans,6/19/2023,86,347.96,4.58
5872,Rasha Chakrabarti,11/21/2022,97,976.84,4.81
5873,Ira Rau,10/28/2022,53,463.82,4.87
5874,Himmat Chandra,1/8/2023,96,448.71,4.77
5875,Mehul Krishnan,11/25/2022,97,137.86,4.25
5876,Ryan Dhar,7/11/2023,43,1040.62,3.78
5877,Yashvi Agrawal,11/28/2022,63,269.17,3.7
5878,Tanya Bhattacharyya,11/24/2022,97,1200.52,3.85
5879,Divyansh Char,3/8/2023,46,258.29,4.26
5880,Alia Rajagopalan,7/10/2023,27,279.19,4.71
5881,Pihu Dugal,8/27/2022,28,811.16,3.3
5882,Saira Venkatesh,5/17/2023,80,587.46,4.82
5883,Kashvi Kulkarni,9/1/2022,72,1486.33,4.62
5884,Alisha Bajwa,6/14/2023,21,1283.46,3.62
5885,Veer Biswas,3/31/2023,87,353.46,4.33
5886,Reyansh Bail,9/18/2022,49,1711.42,4.36
5887,Nakul Rajagopal,5/4/2023,19,1039.02,4.69
5888,Anahita Borah,9/13/2022,21,1452.63,4.09
5889,Nirvi Soni,4/16/2023,11,890.02,3.28
5890,Jayant Goyal,12/24/2022,12,1352.81,4.79
5891,Diya Contractor,11/9/2022,61,765.46,3.36
5892,Prerak Chana,4/2/2023,70,1994.56,3.11
5893,Renee Konda,2/1/2023,37,806.32,3.69
5894,Drishya Sama,2/3/2023,98,1451.99,3.26
5895,Shanaya Ray,3/7/2023,50,1170.24,3.57
5896,Hrishita Rege,6/12/2023,82,1394.71,3.65
5897,Baiju Trivedi,8/15/2022,10,1180.97,3.87
5898,Seher Sachdeva,2/9/2023,20,650.79,3.25
5899,Seher Sethi,9/2/2022,87,427.71,4.58
5900,Himmat Seshadri,12/1/2022,67,376.42,4.45
5901,Raunak Reddy,5/7/2023,15,1849.01,3.7
5902,Miraan Kari,1/21/2023,100,743.91,3.06
5903,Rohan Sastry,2/10/2023,33,649.6,4.12
5904,Shray Johal,6/26/2023,12,580.75,4.59
5905,Aarav Bir,6/30/2023,14,1817.85,3.33
5906,Aaina Rout,1/7/2023,68,232.6,4.14
5907,Aarna Ganesh,7/10/2023,60,1720.69,3.79
5908,Nakul Anne,9/29/2022,59,817.98,4.46
5909,Vanya Kothari,4/20/2023,62,1105.07,4.75
5910,Hridaan Kumar,4/24/2023,36,1505.59,3.8
5911,Anvi Baria,12/17/2022,29,1294.83,4.17
5912,Rati Cheema,1/28/2023,43,930.72,3.86
5913,Riaan Srinivasan,10/28/2022,63,541.33,3.92
5914,Kanav Dasgupta,4/22/2023,84,1945.84,4.35
5915,Nitya Bumb,10/17/2022,60,1004.51,4.67
5916,Jiya Kadakia,10/28/2022,71,1025.14,4.37
5917,Urvi Barad,1/26/2023,94,495.62,4.4
5918,Stuvan Gola,1/18/2023,84,1887.73,4.45
5919,Diya Bhalla,12/26/2022,55,201.81,3.34
5920,Anvi Bhandari,8/12/2022,50,1351.86,3.7
5921,Alia Bail,12/6/2022,27,1818.32,4.08
5922,Yashvi Rattan,5/10/2023,63,482.19,3.01
5923,Biju Datta,3/30/2023,99,1037.83,3.53
5924,Priyansh Kanda,9/10/2022,85,587.62,4.19
5925,Gatik Babu,4/30/2023,21,700.48,4.96
5926,Shray Bhatti,3/3/2023,32,1189.75,3.19
5927,Armaan Gola,5/21/2023,36,1192.96,4.37
5928,Indranil Dugar,1/25/2023,72,1185.08,4.91
5929,Tiya Sharaf,4/10/2023,85,459.83,3.21
5930,Miraya Sampath,12/15/2022,43,1615.51,3.76
5931,Miraan Setty,2/23/2023,46,1845.26,3.97
5932,Ranbir Ramanathan,10/31/2022,13,1782.33,3.83
5933,Himmat Venkataraman,1/1/2023,90,918.59,3.14
5934,Uthkarsh Batta,6/13/2023,78,1248.7,4.64
5935,Farhan Bhatnagar,1/17/2023,27,1279.19,3.68
5936,Zaina Agrawal,2/18/2023,29,1934.01,3.53
5937,Nitara Dani,4/14/2023,54,325.93,4.75
5938,Trisha Bandi,5/27/2023,13,463.87,4.09
5939,Lagan Suresh,4/17/2023,92,509.07,3.62
5940,Nirvi Sen,5/17/2023,54,434.1,3.24
5941,Vaibhav Deep,1/15/2023,11,1200.78,3.3
5942,Amani Chawla,8/24/2022,28,1589.09,4.76
5943,Kiara Kamdar,12/28/2022,28,1817.12,4.09
5944,Tiya Kota,1/2/2023,64,1788.2,4.95
5945,Kashvi Krishnan,3/1/2023,79,514.38,4.69
5946,Aarush Setty,11/4/2022,61,1786.66,3.84
5947,Rasha Gopal,8/15/2022,74,957.53,4.69
5948,Madhup Taneja,9/29/2022,20,1094.12,4.34
5949,Yasmin Khare,4/8/2023,96,501.26,4.19
5950,Kanav Shah,3/18/2023,25,722.75,4.74
5951,Gokul Loyal,3/18/2023,32,1955.65,3.04
5952,Zoya Hora,6/1/2023,79,525.46,4.38
5953,Zara Doctor,6/1/2023,38,423.84,3.26
5954,Anahi Bir,7/5/2023,11,1179.64,3.1
5955,Hiran Dora,11/15/2022,52,1254.2,4.75
5956,Hunar Cherian,11/27/2022,71,482.74,4.26
5957,Tiya Sane,5/3/2023,99,301.22,3.46
5958,Hrishita Rattan,1/18/2023,29,1467.23,4
5959,Urvi Sagar,4/27/2023,86,1799.19,4.67
5960,Shamik Sheth,4/25/2023,58,545.99,4.86
5961,Nayantara Vyas,11/13/2022,37,1313.78,3.48
5962,Aaryahi Magar,9/30/2022,80,1415.6,4.95
5963,Armaan Gulati,11/2/2022,58,1188.95,4.87
5964,Myra Babu,2/6/2023,21,464.23,4.94
5965,Vidur Chawla,9/5/2022,62,127.72,4.8
5966,Veer Rege,2/23/2023,63,171.25,4.74
5967,Dharmajan Viswanathan,9/7/2022,46,121.09,4.38
5968,Nirvaan Dhingra,6/10/2023,31,546.26,4.57
5969,Ahana  Dora,5/22/2023,13,1081.55,3.94
5970,Rohan Sura,6/1/2023,64,1980.61,3.42
5971,Darshit Dasgupta,1/9/2023,72,908.29,4.78
5972,Shray Bajaj,11/2/2022,41,408.18,3.58
5973,Riya Dyal,4/15/2023,97,1164.03,4.61
5974,Ranbir Balan,3/13/2023,55,242.57,4.19
5975,Lavanya Mangal,9/18/2022,34,234.75,3.12
5976,Khushi Srivastava,5/24/2023,27,897.83,4.54
5977,Saanvi Edwin,3/17/2023,42,1147.81,3.13
5978,Ivan Chawla,11/20/2022,96,1855.07,3.99
5979,Myra Shroff,3/18/2023,39,1082.37,3.5
5980,Zaina Rama,4/4/2023,53,645.8,3.24
5981,Anay Dani,5/23/2023,14,1441.63,4.56
5982,Kashvi Thaman,8/11/2022,59,1122.1,3.61
5983,Himmat Vig,11/29/2022,95,1290.63,3.12
5984,Indrans Upadhyay,5/1/2023,64,1489.53,4.62
5985,Rati Ramachandran,12/11/2022,84,1743.13,4.01
5986,Seher Singhal,7/4/2023,78,1562.85,3.33
5987,Vardaniya Sunder,10/4/2022,66,196.01,3.99
5988,Devansh Kumer,9/12/2022,42,875.97,3.58
5989,Prisha Ravi,8/27/2022,81,939.67,3.29
5990,Tiya Deep,3/10/2023,29,1299.98,3.67
5991,Ivana Edwin,5/1/2023,28,210.11,3.57
5992,Badal Bhardwaj,4/2/2023,81,1437.32,3.34
5993,Suhana Vasa,9/10/2022,23,1792.62,4.68
5994,Shaan Ganguly,8/24/2022,35,303.43,3.25
5995,Mehul Bandi,12/20/2022,23,127.54,4.5
5996,Prisha Bera,3/1/2023,42,1745.76,3.17
5997,Yasmin Karnik,7/6/2023,25,1991.16,3.66
5998,Shalv Chokshi,5/13/2023,71,530.28,4.83
5999,Ranbir Thaman,12/12/2022,75,927.43,3.3
6000,Vihaan Deshmukh,3/14/2023,55,1679.7,4.51
6001,Romil Majumdar,10/30/2022,55,775.52,4.36
6002,Ishita Sur,8/11/2022,44,645.49,4.06
6003,Myra Tiwari,1/21/2023,62,1638,4.34
6004,Samaira Varughese,12/31/2022,99,1182.29,3.15
6005,Yashvi Kara,11/12/2022,22,1924.32,4.68
6006,Arhaan Sule,10/1/2022,98,1045.95,4.98
6007,Zara Balan,6/26/2023,87,718.36,3.64
6008,Amani Dayal,8/28/2022,67,1746.93,3.25
6009,Tiya Som,12/27/2022,47,609.62,4.63
6010,Rania Brahmbhatt,1/31/2023,80,1374.52,3.29
6011,Seher Khalsa,10/7/2022,31,1690.07,3.87
6012,Purab Bhandari,6/15/2023,43,947.53,3.05
6013,Amani Dhingra,3/31/2023,99,1675.18,4.19
6014,Trisha Varghese,8/24/2022,20,480.64,4.17
6015,Ehsaan Jayaraman,1/17/2023,70,1983.16,4.71
6016,Saanvi Taneja,11/18/2022,45,1310.17,4.27
6017,Indranil Dayal,11/7/2022,72,629.66,4.95
6018,Damini Ratti,8/29/2022,23,1562.31,4.25
6019,Anahi Chaudry,6/6/2023,18,577.26,3.22
6020,Badal Amble,6/28/2023,38,1251.54,4.28
6021,Urvi Bumb,11/14/2022,82,1971.52,3.65
6022,Riaan Kunda,3/26/2023,43,1085.55,3.92
6023,Nitara Swaminathan,3/14/2023,42,840.5,3.85
6024,Drishya Devan,3/18/2023,48,1428.95,4.39
6025,Yuvaan Aggarwal,5/29/2023,96,1227.43,4.65
6026,Veer Vora,10/10/2022,75,1447.61,4.46
6027,Amira Dash,2/5/2023,34,1441.66,4.52
6028,Madhup Sinha,11/23/2022,53,849.22,3.13
6029,Madhav Iyer,6/21/2023,35,1591.78,4.23
6030,Tejas Gulati,6/3/2023,99,1844.75,4.4
6031,Advika Atwal,12/9/2022,40,1997.9,4.41
6032,Ojas Mani,9/25/2022,62,757.84,4.86
6033,Ahana  Sathe,4/30/2023,26,1768.9,3.86
6034,Emir Kari,9/24/2022,99,1608.63,3.48
6035,Adira Rege,2/7/2023,22,1844.58,3.61
6036,Anahi Shanker,10/6/2022,80,1220.8,3.33
6037,Vritika Ganesan,1/12/2023,87,1462.26,4.43
6038,Eshani Edwin,8/21/2022,11,421.02,3.43
6039,Kismat Grover,9/25/2022,16,1188.51,4.43
6040,Shray Deep,12/4/2022,23,874.3,3.68
6041,Jayesh Soni,9/6/2022,13,1949.37,4.02
6042,Alisha Sha,3/6/2023,71,294.12,4.33
6043,Ryan Ghose,4/20/2023,79,539.75,4.34
6044,Tushar Agrawal,5/20/2023,92,145.11,3.88
6045,Kismat Magar,3/2/2023,80,1967.52,3.16
6046,Trisha Devan,7/10/2023,55,225.04,3.08
6047,Tanya Tara,4/6/2023,12,1166.46,4.69
6048,Purab Chhabra,3/30/2023,10,1273.67,3.64
6049,Krish Chauhan,5/27/2023,59,491.87,3.97
6050,Siya Balasubramanian,12/5/2022,55,1956.98,3.47
6051,Nishith Krishnamurthy,11/26/2022,22,1930.96,3.22
6052,Rasha Chaudhuri,9/9/2022,23,316.89,4.62
6053,Abram Bakshi,10/12/2022,40,1527.5,4.71
6054,Neelofar Zachariah,4/7/2023,61,1403.46,4.49
6055,Adah Som,9/20/2022,66,1994.8,3.4
6056,Anya Seth,1/18/2023,85,690.5,4.19
6057,Anay Goyal,1/29/2023,55,1845.15,3.15
6058,Anya Maharaj,8/26/2022,63,1285.42,3.77
6059,Hansh Ramakrishnan,5/6/2023,48,1612.49,4.51
6060,Nehmat Kari,4/23/2023,77,230.9,3.01
6061,Shray Agarwal,2/19/2023,46,1748.51,4.65
6062,Pari Sane,6/8/2023,18,1919.4,4.87
6063,Yuvaan Sandal,11/15/2022,34,950.73,3.9
6064,Aarush Kanda,8/13/2022,48,283.6,4.1
6065,Inaaya  Khanna,12/22/2022,80,259.78,3.23
6066,Pari Tata,3/14/2023,48,1605.22,3.04
6067,Myra Gara,10/22/2022,81,1922.11,3.08
6068,Raghav Halder,9/25/2022,61,1793.07,3.13
6069,Zara Tank,4/17/2023,30,1403.58,4.97
6070,Shlok Sant,3/19/2023,56,437.22,3.12
6071,Nirvaan Trivedi,4/23/2023,96,1806.63,4.36
6072,Rati Baria,12/2/2022,72,1404.4,4.3
6073,Vritika Mani,2/28/2023,51,1907.27,3.27
6074,Nishith Hari,3/11/2023,55,1485.49,4.99
6075,Sana Borah,8/29/2022,28,1020.97,4.36
6076,Manikya Bansal,10/17/2022,16,1604.75,4.04
6077,Lakshit Gara,8/29/2022,40,1411.02,3.57
6078,Sara Raju,11/25/2022,33,652.56,4.94
6079,Badal Gupta,2/21/2023,56,870.74,4.18
6080,Ira Chahal,2/28/2023,10,434.5,3.75
6081,Prerak Chauhan,7/6/2023,10,108.15,4.86
6082,Renee Balasubramanian,10/5/2022,99,809.97,4.8
6083,Jayesh Lall,10/11/2022,52,152.42,4.91
6084,Nehmat Dada,2/26/2023,14,1069.56,4.58
6085,Anahita Rastogi,4/21/2023,100,663.33,3.29
6086,Mohanlal Boase,1/31/2023,56,1903.31,3.88
6087,Neysa Keer,12/9/2022,28,658.78,4.93
6088,Nirvi Saha,5/21/2023,15,1887.31,3.18
6089,Tushar Khosla,11/28/2022,65,746.48,4.15
6090,Diya Bhandari,6/26/2023,11,1489.31,3.55
6091,Anya Kohli,10/14/2022,53,451.38,4.56
6092,Himmat Andra,4/25/2023,89,1836.11,3.33
6093,Riya Ben,2/23/2023,77,565.53,4.6
6094,Raghav Rege,6/17/2023,68,275.85,4.35
6095,Ela Bir,2/18/2023,68,541.21,4.51
6096,Khushi Varghese,4/24/2023,18,1207.84,4.26
6097,Shamik Tara,7/6/2023,99,499.57,4.81
6098,Biju Chokshi,10/20/2022,85,1318.13,4.27
6099,Samar Apte,9/5/2022,82,1871.24,4.94
6100,Kimaya Bahri,7/6/2023,41,470.44,4.55
6101,Farhan Kara,4/19/2023,84,617.45,4.84
6102,Farhan Jayaraman,1/10/2023,63,1710.19,4.68
6103,Lakshay Tara,2/2/2023,72,1987.63,3.09
6104,Darshit Balakrishnan,7/7/2023,58,1000.12,4.64
6105,Jayan Chander,9/7/2022,91,1213.04,4.15
6106,Lakshay Kothari,11/25/2022,69,1710,3.04
6107,Samarth Saraf,11/8/2022,37,1080.21,4.73
6108,Onkar Madan,11/29/2022,28,1178.79,3.94
6109,Taran Arya,8/18/2022,98,1206.81,3.13
6110,Oorja Dubey,4/12/2023,65,401.22,4.08
6111,Anika Kohli,6/2/2023,44,228.96,3.63
6112,Jivin Thaman,1/31/2023,59,593.1,3.23
6113,Himmat Bajwa,2/8/2023,49,295.22,3.95
6114,Jhanvi Zacharia,9/23/2022,99,1605.92,4.48
6115,Hridaan Gala,1/19/2023,19,1742.58,4
6116,Hansh Desai,8/14/2022,15,1396.27,3.14
6117,Taimur Lalla,10/18/2022,51,1835.43,4.68
6118,Lagan Savant,3/10/2023,42,1238.99,3.02
6119,Aarav Vyas,5/4/2023,88,1791.52,3.22
6120,Romil Brar,11/21/2022,46,1504.13,4.09
6121,Aayush Wason,8/20/2022,26,587.63,4.49
6122,Yakshit Arya,6/22/2023,96,999.56,4.54
6123,Raghav Bhatti,8/13/2022,48,622.41,4.78
6124,Shray Bahri,1/5/2023,73,1194.78,4.23
6125,Khushi Wadhwa,9/1/2022,72,257.85,4.43
6126,Tarini Mani,10/27/2022,43,1583.9,4.89
6127,Umang Kulkarni,5/7/2023,56,190.07,4.37
6128,Aradhya Mann,3/11/2023,40,459.38,4.98
6129,Madhup Korpal,5/10/2023,10,1170.08,4.07
6130,Anvi Chowdhury,9/16/2022,57,1645.63,3.16
6131,Azad Savant,1/20/2023,19,675.19,4.37
6132,Himmat Iyengar,2/27/2023,82,564.38,3.23
6133,Piya Sathe,2/11/2023,81,1711.99,4.19
6134,Hunar Tiwari,8/11/2022,42,841.97,3.92
6135,Prerak Ravel,5/5/2023,67,1457.34,3.34
6136,Anika Sarin,4/17/2023,85,1712.73,4.7
6137,Umang Sekhon,4/6/2023,22,1704.3,4.45
6138,Devansh Dayal,6/21/2023,15,1532.69,4.44
6139,Purab Behl,11/21/2022,45,1062.66,4.22
6140,Indrajit Ben,1/26/2023,70,1662.14,4.54
6141,Emir Behl,3/30/2023,35,943.47,4.45
6142,Manjari Yadav,5/27/2023,41,1899.42,4.95
6143,Ritvik Sarin,12/4/2022,73,161.5,4.78
6144,Zain Barman,12/26/2022,90,1595,3.69
6145,Chirag Sachar,3/24/2023,99,212.92,3.61
6146,Vritika Maharaj,8/13/2022,31,841.84,4.4
6147,Mannat Grover,10/27/2022,57,165.6,4.49
6148,Mehul Dash,3/21/2023,20,337.88,3.9
6149,Madhav Chad,4/16/2023,39,1476.27,3.76
6150,Biju Balan,4/10/2023,38,1667.63,4.47
6151,Manikya Deshpande,5/21/2023,48,877.21,3.46
6152,Dhruv Setty,3/31/2023,42,927.65,4.18
6153,Anaya Tandon,5/3/2023,42,1607.37,3.55
6154,Onkar Rajagopalan,11/20/2022,69,423.33,4.07
6155,Onkar Mammen,7/7/2023,71,1885.24,4.56
6156,Jhanvi Bir,6/9/2023,42,1703.02,4.93
6157,Kashvi Anand,4/11/2023,97,1240.2,4.33
6158,Shaan Kala,8/30/2022,87,960.89,4.29
6159,Dishani Balasubramanian,6/9/2023,31,1207.61,4.58
6160,Kiara Tandon,9/22/2022,29,309.24,4.69
6161,Nirvaan Mammen,10/10/2022,76,1088.08,3.93
6162,Hazel Sur,11/14/2022,33,234.05,4.14
6163,Amani Kata,4/3/2023,31,199.53,3.2
6164,Shanaya Luthra,9/24/2022,89,337.41,3.64
6165,Ishita Maharaj,6/4/2023,66,356.76,4.46
6166,Taimur Brahmbhatt,5/29/2023,27,920.81,3.42
6167,Bhamini Wable,4/5/2023,60,478.45,4.28
6168,Saksham Arya,7/7/2023,89,827.73,4.76
6169,Khushi Doshi,3/2/2023,67,927.8,4.86
6170,Jayesh Soman,5/14/2023,13,1126.48,3.82
6171,Romil Sur,5/28/2023,47,1810.42,4.29
6172,Romil Bhatti,12/8/2022,40,1783.51,3.96
6173,Zara Mammen,3/29/2023,91,749.75,3.14
6174,Nitya Wason,8/20/2022,50,1877.88,3.87
6175,Anahita Bath,7/3/2023,74,1455.26,3.27
6176,Rasha Badami,11/27/2022,98,352.95,3.02
6177,Samiha Wagle,8/11/2022,12,1624.85,4.9
6178,Tejas Bala,10/6/2022,52,1226.63,4.76
6179,Uthkarsh D’Alia,3/17/2023,19,1280.78,4.6
6180,Aayush Dhawan,1/9/2023,74,1466.29,4.47
6181,Dhanush Kumar,5/30/2023,46,1977.49,4.47
6182,Nitara Golla,10/4/2022,18,1115.4,4.76
6183,Zoya Sodhi,5/22/2023,78,813.61,3.2
6184,Akarsh Savant,11/19/2022,79,416.12,4.03
6185,Kimaya Dhar,8/15/2022,10,309.3,4.93
6186,Himmat Chandra,2/11/2023,85,1356.6,3.94
6187,Yuvaan Madan,11/30/2022,34,988.52,3.36
6188,Azad Mand,8/28/2022,85,341.04,4.68
6189,Miraya Basak,1/3/2023,80,1657.45,4.9
